date,commodity_en,commodity_ne,unit_en,unit_ne,min,max,avg
2026-06-30,Chilli Dry,सुकेको खुर्सानी,Kg,के.जी.,400.0,440.0,420.0
2026-06-30,Chilli Green (Akbare),खुर्सानी हरियो (अकबरे),Kg,के.जी.,300.0,350.0,325.0
2026-06-30,Chilli Green (Bullet),खुर्सानी हरियो (बुलेट),Kg,के.जी.,70.0,80.0,75.0
2026-06-30,Chilli Green (Long),खुर्सानी हरियो (लाम्चो),Kg,के.जी.,60.0,70.0,65.0
2026-06-30,Chilli Green (Machhe),खुर्सानी हरियो (माछे),Kg,के.जी.,55.0,60.0,57.5
2026-06-30,Christophine,स्कूस,Kg,के.जी.,40.0,45.0,42.5
2026-06-30,Cow Milk,गाईको दुध,Litre,लिटर,80.0,85.0,82.5
2026-06-30,Cow Pea (Long),बोडी (तने),Kg,के.जी.,34.0,35.0,34.5
2026-06-30,Cow Pea (Red),बोडी (रातो),Kg,के.जी.,35.0,40.0,37.5
2026-06-30,Cucumber (Hybrid),काँक्रो (हाइब्रिड),Kg,के.जी.,25.0,30.0,27.5
2026-06-30,Cucumber (Local Cross),काँक्रो (स्थानीय क्रस),Kg,के.जी.,40.0,45.0,42.5
2026-06-30,Cucumber (Local),काँक्रो (लोकल),Kg,के.जी.,45.0,55.0,50.0
2026-06-30,Dragon Fruit (Indian),ड्रागन फ्रुट (भारतीय),Kg,के.जी.,250.0,260.0,255.0
2026-06-30,Dragon Fruit (Nepali),ड्रागन फ्रुट (नेपाली),Kg,के.जी.,320.0,350.0,335.0
2026-06-30,Fenugreek Leaf,मेथीको साग,Kg,के.जी.,40.0,45.0,42.5
2026-06-30,Fish Fresh (Rahu),ताजा माछा (रहु),Kg,के.जी.,390.0,410.0,400.0
2026-06-30,French Bean (Hybrid),घिउ सिमी (हाइब्रिड),Kg,के.जी.,55.0,60.0,57.5
2026-06-30,French Bean (Local),घिउ सिमी (लोकल),Kg,के.जी.,60.0,65.0,62.5
2026-06-30,French Bean (Rajma),घिउ सिमी (राजमा),Kg,के.जी.,50.0,50.0,50.0
2026-06-30,Garlic Dry (Chinese),सुकेको चाईनिज लसुन,Kg,के.जी.,200.0,210.0,205.0
2026-06-30,Garlic Dry (Indian),सुकेको लसुन (भारतीय),Kg,के.जी.,145.0,150.0,147.5
2026-06-30,Garlic Dry (Nepali),सुकेको नेपाली लसुन,Kg,के.जी.,140.0,150.0,145.0
2026-06-30,Ghee,घ्यु,Kg,के.जी.,1100.0,1200.0,1150.0
2026-06-30,Ginger,अदुवा,Kg,के.जी.,145.0,155.0,150.0
2026-06-30,Goat Meat,खसीको मासु,Kg,के.जी.,1100.0,1200.0,1150.0
2026-06-30,Grapes (Black),अंगुर (कालो),Kg,के.जी.,400.0,425.0,412.5
2026-06-30,Grapes (Green),अंगुर (हरियो),Kg,के.जी.,250.0,260.0,255.0
2026-06-30,Ground Jackfruit,भुँईकटहर,Kg,के.जी.,130.0,150.0,140.0
2026-06-30,Gundruk,गुन्द्रुक,Kg,के.जी.,350.0,400.0,375.0
2026-06-30,Jack Fruit,रुख कटहर,Kg,के.जी.,30.0,40.0,35.0
2026-06-30,Junar (Sweet Orange),जुनार,Kg,के.जी.,220.0,240.0,230.0
2026-06-30,Kinnow,किनु,Kg,के.जी.,200.0,225.0,212.5
2026-06-30,Lime,कागती,Kg,के.जी.,120.0,140.0,130.0
2026-06-30,Litchi (Local),लिच्ची (लोकल),Kg,के.जी.,120.0,150.0,135.0
2026-06-30,Maize Cow Pea,मकै बोडी,Kg,के.जी.,30.0,32.0,31.0
2026-06-30,Mandarin (Indian),सुन्तला (भारतीय),Kg,के.जी.,200.0,220.0,210.0
2026-06-30,Mango (Bombay),आँप (बम्बे),Kg,के.जी.,60.0,65.0,62.5
2026-06-30,Mango (Chausa),आँप (चौसा),Kg,के.जी.,65.0,75.0,70.0
2026-06-30,Mango (Dushari),आँप (दसहरी),Kg,के.जी.,65.0,75.0,70.0
2026-06-30,Mango (Kalkatte),आँप (कलकत्ते),Kg,के.जी.,40.0,45.0,42.5
2026-06-30,Mango (Maldah),आँप (मालदह),Kg,के.जी.,65.0,75.0,70.0
2026-06-30,Mushroom (Button),च्याउ (डल्ले),Kg,के.जी.,350.0,380.0,365.0
2026-06-30,Mushroom (Kanya),च्याउ (कन्ये),Kg,के.जी.,180.0,190.0,185.0
2026-06-30,Musk Melon,खर्बुजा,Kg,के.जी.,60.0,65.0,62.5
2026-06-30,Mustard Leaf,तोरीको साग,Kg,के.जी.,40.0,45.0,42.5
2026-06-30,Neuro (Fiddlehead Fern),न्यूरो,Kg,के.जी.,40.0,50.0,45.0
2026-06-30,Okra,भिण्डी,Kg,के.जी.,25.0,30.0,27.5
2026-06-30,Onion Dry (Indian),प्याज सुकेको (भारतीय),Kg,के.जी.,52.0,58.0,55.0
2026-06-30,Paneer (Cheese),पनीर,Kg,के.जी.,800.0,800.0,800.0
2026-06-30,Papaya (Indian),मेवा (भारतीय),Kg,के.जी.,120.0,125.0,122.5
2026-06-30,Papaya (Nepali),मेवा (नेपाली),Kg,के.जी.,130.0,140.0,135.0
2026-06-30,Pear (Chinese),नास्पाती (चाईनिज),Kg,के.जी.,200.0,250.0,225.0
2026-06-30,Pointed Gourd (Local),परवर (लोकल),Kg,के.जी.,50.0,60.0,55.0
2026-06-30,Pointed Gourd (Terai),परवर (तराई),Kg,के.जी.,45.0,55.0,50.0
2026-06-30,Pomegranate,अनार,Kg,के.जी.,300.0,320.0,310.0
2026-06-30,Potato Red (Indian),आलु रातो (भारतीय),Kg,के.जी.,24.0,26.0,25.0
2026-06-30,Potato Red (Long),रातो आलु (लाम्चो),Kg,के.जी.,24.0,26.0,25.0
2026-06-30,Potato Red (Mude),आलु रातो (मुढे),Kg,के.जी.,38.0,45.0,41.5
2026-06-30,Potato Red (Round),रातो आलु (गोलो),Kg,के.जी.,24.0,25.0,24.5
2026-06-30,Potato White,आलु सेतो,Kg,के.जी.,23.0,24.0,23.5
2026-06-30,Pumpkin,फर्सी पाकेको,Kg,के.जी.,25.0,32.0,28.5
2026-06-30,Radish White (Hybrid),मूला सेतो (हाइब्रिड),Kg,के.जी.,20.0,22.0,21.0
2026-06-30,Radish White (Local),मूला सेतो (लोकल),Kg,के.जी.,20.0,22.0,21.0
2026-06-30,Smooth Gourd,घिरौंला,Kg,के.जी.,25.0,35.0,30.0
2026-06-30,Snake Gourd,चिचिण्डो,Kg,के.जी.,30.0,35.0,32.5
2026-06-30,Spinach Leaf,पालुंगो साग,Kg,के.जी.,35.0,45.0,40.0
2026-06-30,Sponge Gourd,झिगूनी,Kg,के.जी.,30.0,32.0,31.0
2026-06-30,Squash (Long),फर्सी हरियो (लाम्चो),Kg,के.जी.,38.0,45.0,41.5
2026-06-30,Squash (Round),फर्सी हरियो (डल्लो),Kg,के.जी.,40.0,50.0,45.0
2026-06-30,Sugarbeet,चुकन्दर,Kg,के.जी.,60.0,80.0,70.0
2026-06-30,Sweet Orange (Mausam),मौसम,Kg,के.जी.,200.0,220.0,210.0
2026-06-30,Sword Bean,टाटे सिमी,Kg,के.जी.,48.0,55.0,51.5
2026-06-30,Tomato Big (Nepali),गोलभेंडा ठुलो (नेपाली),Kg,के.जी.,22.0,25.0,23.5
2026-06-30,Tomato Small (Local),गोलभेंडा सानो (लोकल),Kg,के.जी.,15.0,22.0,18.5
2026-06-30,Tomato Small (Tunnel),गोलभेंडा सानो (टनेल),Kg,के.जी.,22.0,25.0,23.5
2026-06-30,Tree Tomato,रुख टमाटर,Kg,के.जी.,70.0,80.0,75.0
2026-06-30,Water Melon (Green),तर्बुजा (हरियो),Kg,के.जी.,60.0,65.0,62.5
2026-06-30,Water Melon (Pate),तर्बुजा (पाटे),Kg,के.जी.,60.0,62.0,61.0
